Record Length,2.500000e+03,,  -0.005000000000, 219.20000,
Sample Interval,4.000000e-06,,  -0.004996000000, 219.60000,
Trigger Point,1.250000000000e+03,,  -0.004992000000, 219.20000,
,,,  -0.004988000000, 219.20000,
,,,  -0.004984000000, 219.20000,
,,,  -0.004980000000, 219.20000,
Source,CH1,,  -0.004976000000, 219.20000,
Vertical Units,V,,  -0.004972000000, 219.20000,
Vertical Scale,1.000000e+01,,  -0.004968000000, 219.60000,
Vertical Offset,-2.420000e+02,,  -0.004964000000, 219.20000,
Horizontal Units,s,,  -0.004960000000, 219.20000,
Horizontal Scale,1.000000e-03,,  -0.004956000000, 219.60000,
Pt Fmt,Y,,  -0.004952000000, 219.20000,
Yzero,0.000000e+00,,  -0.004948000000, 219.20000,
Probe Atten,1.000000e+01,,  -0.004944000000, 219.60000,
Model Number,TBS1102B,,  -0.004940000000, 219.20000,
Serial Number,C015716,,  -0.004936000000, 219.20000,
Firmware Version,FV:v4.06,,  -0.004932000000, 219.20000,
,,,-00.004928000000, 219.20000,
,,,-00.004924000000, 219.20000,
,,,-00.004920000000, 219.20000,
,,,-00.004916000000, 219.60000,
,,,-00.004912000000, 219.20000,
,,,-00.004908000000, 219.60000,
,,,-00.004904000000, 219.20000,
,,,-00.004900000000, 219.20000,
,,,-00.004896000000, 219.20000,
,,,-00.004892000000, 232.00000,
,,,-00.004888000000, 230.80000,
,,,-00.004884000000, 230.80000,
,,,-00.004880000000, 230.00000,
,,,-00.004876000000, 229.60000,
,,,-00.004872000000, 229.20000,
,,,-00.004868000000, 229.60000,
,,,-00.004864000000, 229.20000,
,,,-00.004860000000, 229.20000,
,,,-00.004856000000, 229.60000,
,,,-00.004852000000, 229.60000,
,,,-00.004848000000, 230.00000,
,,,-00.004844000000, 230.00000,
,,,-00.004840000000, 230.00000,
,,,-00.004836000000, 230.40000,
,,,-00.004832000000, 230.80000,
,,,-00.004828000000, 230.80000,
,,,-00.004824000000, 230.80000,
,,,-00.004820000000, 231.20000,
,,,-00.004816000000, 231.60000,
,,,-00.004812000000, 231.60000,
,,,-00.004808000000, 232.00000,
,,,-00.004804000000, 232.00000,
,,,-00.004800000000, 232.40000,
,,,-00.004796000000, 232.40000,
,,,-00.004792000000, 232.80000,
,,,-00.004788000000, 233.20000,
,,,-00.004784000000, 233.20000,
,,,-00.004780000000, 233.20000,
,,,-00.004776000000, 233.60000,
,,,-00.004772000000, 233.60000,
,,,-00.004768000000, 234.00000,
,,,-00.004764000000, 234.00000,
,,,-00.004760000000, 234.00000,
,,,-00.004756000000, 234.80000,
,,,-00.004752000000, 234.80000,
,,,-00.004748000000, 234.80000,
,,,-00.004744000000, 235.20000,
,,,-00.004740000000, 235.20000,
,,,-00.004736000000, 235.60000,
,,,-00.004732000000, 236.00000,
,,,-00.004728000000, 236.00000,
,,,-00.004724000000, 236.00000,
,,,-00.004720000000, 236.40000,
,,,-00.004716000000, 236.40000,
,,,-00.004712000000, 236.40000,
,,,-00.004708000000, 236.80000,
,,,-00.004704000000, 236.80000,
,,,-00.004700000000, 237.20000,
,,,-00.004696000000, 237.60000,
,,,-00.004692000000, 237.60000,
,,,-00.004688000000, 237.60000,
,,,-00.004684000000, 237.60000,
,,,-00.004680000000, 238.00000,
,,,-00.004676000000, 238.40000,
,,,-00.004672000000, 238.80000,
,,,-00.004668000000, 238.40000,
,,,-00.004664000000, 238.80000,
,,,-00.004660000000, 239.20000,
,,,-00.004656000000, 239.60000,
,,,-00.004652000000, 239.60000,
,,,-00.004648000000, 239.60000,
,,,-00.004644000000, 240.40000,
,,,-00.004640000000, 240.00000,
,,,-00.004636000000, 240.40000,
,,,-00.004632000000, 240.80000,
,,,-00.004628000000, 240.80000,
,,,-00.004624000000, 240.80000,
,,,-00.004620000000, 241.60000,
,,,-00.004616000000, 241.20000,
,,,-00.004612000000, 241.60000,
,,,-00.004608000000, 241.60000,
,,,-00.004604000000, 242.00000,
,,,-00.004600000000, 242.40000,
,,,-00.004596000000, 242.00000,
,,,-00.004592000000, 242.80000,
,,,-00.004588000000, 242.40000,
,,,-00.004584000000, 242.80000,
,,,-00.004580000000, 242.80000,
,,,-00.004576000000, 243.20000,
,,,-00.004572000000, 243.60000,
,,,-00.004568000000, 243.60000,
,,,-00.004564000000, 243.60000,
,,,-00.004560000000, 244.00000,
,,,-00.004556000000, 244.00000,
,,,-00.004552000000, 244.00000,
,,,-00.004548000000, 244.40000,
,,,-00.004544000000, 244.80000,
,,,-00.004540000000, 244.80000,
,,,-00.004536000000, 245.60000,
,,,-00.004532000000, 245.60000,
,,,-00.004528000000, 245.60000,
,,,-00.004524000000, 245.60000,
,,,-00.004520000000, 246.00000,
,,,-00.004516000000, 246.40000,
,,,-00.004512000000, 246.40000,
,,,-00.004508000000, 246.40000,
,,,-00.004504000000, 246.40000,
,,,-00.004500000000, 246.80000,
,,,-00.004496000000, 246.80000,
,,,-00.004492000000, 247.20000,
,,,-00.004488000000, 247.20000,
,,,-00.004484000000, 247.60000,
,,,-00.004480000000, 248.00000,
,,,-00.004476000000, 248.00000,
,,,-00.004472000000, 248.00000,
,,,-00.004468000000, 248.40000,
,,,-00.004464000000, 248.40000,
,,,-00.004460000000, 248.80000,
,,,-00.004456000000, 248.80000,
,,,-00.004452000000, 248.80000,
,,,-00.004448000000, 249.60000,
,,,-00.004444000000, 249.60000,
,,,-00.004440000000, 249.60000,
,,,-00.004436000000, 249.60000,
,,,-00.004432000000, 249.60000,
,,,-00.004428000000, 250.40000,
,,,-00.004424000000, 250.40000,
,,,-00.004420000000, 250.80000,
,,,-00.004416000000, 250.80000,
,,,-00.004412000000, 251.20000,
,,,-00.004408000000, 251.20000,
,,,-00.004404000000, 251.20000,
,,,-00.004400000000, 251.20000,
,,,-00.004396000000, 251.60000,
,,,-00.004392000000, 252.00000,
,,,-00.004388000000, 252.00000,
,,,-00.004384000000, 252.00000,
,,,-00.004380000000, 252.80000,
,,,-00.004376000000, 252.80000,
,,,-00.004372000000, 252.80000,
,,,-00.004368000000, 252.80000,
,,,-00.004364000000, 253.20000,
,,,-00.004360000000, 253.20000,
,,,-00.004356000000, 253.60000,
,,,-00.004352000000, 253.60000,
,,,-00.004348000000, 254.00000,
,,,-00.004344000000, 253.60000,
,,,-00.004340000000, 254.40000,
,,,-00.004336000000, 254.40000,
,,,-00.004332000000, 254.40000,
,,,-00.004328000000, 254.40000,
,,,-00.004324000000, 254.80000,
,,,-00.004320000000, 254.80000,
,,,-00.004316000000, 254.80000,
,,,-00.004312000000, 255.20000,
,,,-00.004308000000, 255.20000,
,,,-00.004304000000, 255.60000,
,,,-00.004300000000, 255.60000,
,,,-00.004296000000, 256.00000,
,,,-00.004292000000, 256.00000,
,,,-00.004288000000, 256.40000,
,,,-00.004284000000, 256.40000,
,,,-00.004280000000, 256.40000,
,,,-00.004276000000, 256.80000,
,,,-00.004272000000, 256.80000,
,,,-00.004268000000, 257.20000,
,,,-00.004264000000, 257.20000,
,,,-00.004260000000, 257.20000,
,,,-00.004256000000, 257.60000,
,,,-00.004252000000, 257.60000,
,,,-00.004248000000, 257.60000,
,,,-00.004244000000, 258.00000,
,,,-00.004240000000, 258.00000,
,,,-00.004236000000, 258.00000,
,,,-00.004232000000, 258.40000,
,,,-00.004228000000, 258.80000,
,,,-00.004224000000, 258.80000,
,,,-00.004220000000, 258.80000,
,,,-00.004216000000, 259.20000,
,,,-00.004212000000, 259.20000,
,,,-00.004208000000, 259.20000,
,,,-00.004204000000, 259.20000,
,,,-00.004200000000, 259.60000,
,,,-00.004196000000, 259.60000,
,,,-00.004192000000, 260.00000,
,,,-00.004188000000, 259.60000,
,,,-00.004184000000, 260.40000,
,,,-00.004180000000, 260.40000,
,,,-00.004176000000, 260.40000,
,,,-00.004172000000, 260.40000,
,,,-00.004168000000, 260.40000,
,,,-00.004164000000, 260.80000,
,,,-00.004160000000, 260.80000,
,,,-00.004156000000, 261.20000,
,,,-00.004152000000, 261.20000,
,,,-00.004148000000, 261.20000,
,,,-00.004144000000, 261.60000,
,,,-00.004140000000, 261.20000,
,,,-00.004136000000, 261.60000,
,,,-00.004132000000, 262.00000,
,,,-00.004128000000, 262.00000,
,,,-00.004124000000, 262.00000,
,,,-00.004120000000, 262.40000,
,,,-00.004116000000, 262.40000,
,,,-00.004112000000, 262.00000,
,,,-00.004108000000, 262.40000,
,,,-00.004104000000, 262.80000,
,,,-00.004100000000, 262.80000,
,,,-00.004096000000, 263.20000,
,,,-00.004092000000, 262.80000,
,,,-00.004088000000, 263.20000,
,,,-00.004084000000, 263.20000,
,,,-00.004080000000, 263.20000,
,,,-00.004076000000, 263.20000,
,,,-00.004072000000, 263.60000,
,,,-00.004068000000, 263.60000,
,,,-00.004064000000, 263.60000,
,,,-00.004060000000, 263.20000,
,,,-00.004056000000, 263.60000,
,,,-00.004052000000, 263.60000,
,,,-00.004048000000, 263.60000,
,,,-00.004044000000, 264.00000,
,,,-00.004040000000, 264.00000,
,,,-00.004036000000, 263.60000,
,,,-00.004032000000, 264.00000,
,,,-00.004028000000, 264.00000,
,,,-00.004024000000, 264.00000,
,,,-00.004020000000, 264.00000,
,,,-00.004016000000, 264.00000,
,,,-00.004012000000, 264.00000,
,,,-00.004008000000, 264.40000,
,,,-00.004004000000, 264.40000,
,,,-00.004000000000, 264.40000,
,,,-00.003996000000, 264.00000,
,,,-00.003992000000, 264.00000,
,,,-00.003988000000, 264.40000,
,,,-00.003984000000, 264.40000,
,,,-00.003980000000, 264.40000,
,,,-00.003976000000, 264.40000,
,,,-00.003972000000, 264.40000,
,,,-00.003968000000, 264.00000,
,,,-00.003964000000, 264.00000,
,,,-00.003960000000, 264.40000,
,,,-00.003956000000, 264.40000,
,,,-00.003952000000, 264.40000,
,,,-00.003948000000, 264.00000,
,,,-00.003944000000, 264.00000,
,,,-00.003940000000, 264.00000,
,,,-00.003936000000, 264.00000,
,,,-00.003932000000, 264.40000,
,,,-00.003928000000, 264.00000,
,,,-00.003924000000, 264.00000,
,,,-00.003920000000, 264.00000,
,,,-00.003916000000, 264.00000,
,,,-00.003912000000, 264.00000,
,,,-00.003908000000, 264.00000,
,,,-00.003904000000, 263.60000,
,,,-00.003900000000, 264.00000,
,,,-00.003896000000, 264.00000,
,,,-00.003892000000, 264.00000,
,,,-00.003888000000, 264.00000,
,,,-00.003884000000, 264.00000,
,,,-00.003880000000, 263.60000,
,,,-00.003876000000, 264.00000,
,,,-00.003872000000, 264.00000,
,,,-00.003868000000, 263.60000,
,,,-00.003864000000, 263.60000,
,,,-00.003860000000, 263.60000,
,,,-00.003856000000, 263.60000,
,,,-00.003852000000, 263.60000,
,,,-00.003848000000, 263.60000,
,,,-00.003844000000, 263.60000,
,,,-00.003840000000, 263.60000,
,,,-00.003836000000, 263.60000,
,,,-00.003832000000, 263.60000,
,,,-00.003828000000, 263.60000,
,,,-00.003824000000, 263.20000,
,,,-00.003820000000, 263.60000,
,,,-00.003816000000, 263.60000,
,,,-00.003812000000, 263.60000,
,,,-00.003808000000, 263.20000,
,,,-00.003804000000, 263.60000,
,,,-00.003800000000, 263.60000,
,,,-00.003796000000, 263.60000,
,,,-00.003792000000, 263.20000,
,,,-00.003788000000, 263.60000,
,,,-00.003784000000, 263.20000,
,,,-00.003780000000, 263.20000,
,,,-00.003776000000, 263.60000,
,,,-00.003772000000, 263.20000,
,,,-00.003768000000, 263.60000,
,,,-00.003764000000, 263.60000,
,,,-00.003760000000, 263.60000,
,,,-00.003756000000, 263.60000,
,,,-00.003752000000, 263.60000,
,,,-00.003748000000, 263.20000,
,,,-00.003744000000, 263.20000,
,,,-00.003740000000, 263.20000,
,,,-00.003736000000, 263.20000,
,,,-00.003732000000, 263.60000,
,,,-00.003728000000, 263.60000,
,,,-00.003724000000, 263.20000,
,,,-00.003720000000, 263.60000,
,,,-00.003716000000, 263.20000,
,,,-00.003712000000, 263.20000,
,,,-00.003708000000, 263.60000,
,,,-00.003704000000, 263.60000,
,,,-00.003700000000, 263.20000,
,,,-00.003696000000, 263.60000,
,,,-00.003692000000, 263.60000,
,,,-00.003688000000, 264.00000,
,,,-00.003684000000, 263.60000,
,,,-00.003680000000, 263.60000,
,,,-00.003676000000, 263.60000,
,,,-00.003672000000, 263.60000,
,,,-00.003668000000, 263.60000,
,,,-00.003664000000, 263.60000,
,,,-00.003660000000, 263.60000,
,,,-00.003656000000, 264.00000,
,,,-00.003652000000, 263.60000,
,,,-00.003648000000, 263.60000,
,,,-00.003644000000, 264.00000,
,,,-00.003640000000, 264.00000,
,,,-00.003636000000, 264.00000,
,,,-00.003632000000, 264.00000,
,,,-00.003628000000, 264.00000,
,,,-00.003624000000, 264.00000,
,,,-00.003620000000, 264.00000,
,,,-00.003616000000, 264.40000,
,,,-00.003612000000, 264.00000,
,,,-00.003608000000, 264.40000,
,,,-00.003604000000, 264.40000,
,,,-00.003600000000, 264.40000,
,,,-00.003596000000, 264.40000,
,,,-00.003592000000, 264.80000,
,,,-00.003588000000, 264.80000,
,,,-00.003584000000, 264.40000,
,,,-00.003580000000, 264.40000,
,,,-00.003576000000, 264.40000,
,,,-00.003572000000, 264.40000,
,,,-00.003568000000, 264.80000,
,,,-00.003564000000, 264.80000,
,,,-00.003560000000, 264.80000,
,,,-00.003556000000, 264.80000,
,,,-00.003552000000, 265.20000,
